"speciesType","N","feedingRange","sd","se","ci","z"
"Mutant",3632,0.344597303964758,0.062243665443639,0.00103281429385932,0.00202495381694109,3
"Invader",99,0.401984323232323,0.107978617511574,0.0108522593838542,0.021535955555143,3.1
"Mutant",1500,0.330704955333333,0.0512002273512715,0.00132198418569005,0.00259313518511053,3.1
"Invader",137,0.433290627737226,0.129695781934847,0.0110806584469599,0.0219126755231543,3.2
"Mutant",2880,0.338573835416667,0.0597163169349591,0.00111274786693742,0.00218186301677876,3.2
"Invader",122,0.426280229508197,0.135834853981571,0.0122979098437981,0.0243469562633096,3.3
"Mutant",1924,0.328728395010395,0.0482481036846931,0.00109996208334975,0.00215724385433117,3.3
"Invader",114,0.438641140350877,0.134594844848213,0.0126059621996876,0.0249746847215447,3.4
"Mutant",2640,0.332878465909091,0.0556056788656063,0.00108222405715648,0.00212209345558858,3.4
"Invader",75,0.428907293333333,0.161494148267491,0.0186477379949571,0.0371564290416901,3.5
"Mutant",1631,0.331615242795831,0.0587161182645477,0.00145388600483532,0.00285168171071213,3.5
"Invader",51,0.44178231372549,0.184299324645913,0.0258070673801484,0.0518350203429955,3.6
"Mutant",1062,0.33837313559322,0.0679361137346068,0.00208467539809109,0.0040905550200853,3.6
"Invader",99,0.434432858585859,0.140404212826935,0.0141111543312772,0.028003126515966,3.7
"Mutant",2356,0.343384141341256,0.0677193772033353,0.00139516416338279,0.00273587761915129,3.7
"Invader",117,0.457767376068376,0.1529463480303,0.0141398948773899,0.0280058434661966,3.8
"Mutant",3360,0.344165123511905,0.0622713061513495,0.00107428209275775,0.00210631318437953,3.8
"Invader",119,0.464608159663866,0.163987147889342,0.0150326772002103,0.0297687934918548,3.9
"Mutant",4347,0.349392272831838,0.0749587486368846,0.0011369137206452,0.0022289307021446,3.9
"Invader",86,0.449852837209302,0.156365101800419,0.0168612825593772,0.0335247469917151,4
"Mutant",2619,0.333183593356243,0.052832802561379,0.00103237124529952,0.0020243463563303,4
"Invader",120,0.479018166666667,0.181253005017817,0.0165460599106426,0.0327628511849122,4.1
"Mutant",4318,0.350101983325614,0.0750696774614833,0.00114241324841152,0.00223971677258205,4.1
"Invader",86,0.473123406976744,0.188812758118686,0.0203602033241279,0.0404815388590746,4.2
"Mutant",3265,0.349524522511485,0.0794406186420396,0.00139027599695052,0.00272590170192724,4.2
"Invader",59,0.422984949152542,0.157212832362903,0.0204673674375372,0.0409698872541431,4.3
"Mutant",1804,0.337801655764967,0.0657720386596382,0.0015485421707075,0.00303712570033122,4.3
"Invader",92,0.46276747826087,0.184731472181132,0.0192595873398748,0.0382568042954573,4.4
"Mutant",4028,0.347213590367428,0.0733512845019157,0.00115574757938293,0.00226590467301757,4.4
"Invader",35,0.477690514285714,0.211184628498992,0.0356967174618368,0.0725444580624837,4.5
"Mutant",1171,0.33886574295474,0.0685353728421936,0.00200279423308213,0.0039294695280252,4.5
"Invader",43,0.467080674418605,0.205580206740375,0.0313506876165885,0.063268249049814,4.6
"Mutant",1844,0.344629476138829,0.0952416595971381,0.0022179231607213,0.00434990622393196,4.6
"Invader",74,0.486248081081081,0.185546517719637,0.0215693445620461,0.0429876417194858,4.7
"Mutant",5404,0.354352242227979,0.0788152223379837,0.00107214230983057,0.00210183115801365,4.7
"Invader",50,0.46112246,0.167204683257477,0.0236463130755021,0.0475190452059344,4.8
"Mutant",2223,0.342570149347728,0.0702379927867736,0.00148971215307422,0.00292137347895138,4.8
"Invader",86,0.460657488372093,0.148485360362067,0.0160115881879536,0.0318353269418494,4.9
"Mutant",4734,0.347982918673426,0.068983955145002,0.00100261446014526,0.00196559088839243,4.9
"Invader",71,0.476944464788732,0.168836127004165,0.0200371618769031,0.0399628592618624,5
"Mutant",3531,0.346595892664967,0.0704203371779903,0.00118508429117558,0.00232351921183441,5
"Invader",1366,0.332709141288433,0.0541433833082247,0.00146494068560594,0.00287377916481747,0.1
"Mutant",628,0.347855883757962,0.0701885796796444,0.00280082924408674,0.00550014159526658,0.1
"Invader",1616,0.353381910272277,0.0643019037381897,0.00159956964052004,0.00313745022372998,0.2
"Mutant",1397,0.323755541159628,0.0371420148017137,0.000993727379201028,0.00194935998925928,0.2
"Invader",398,0.331931309045226,0.0540597422418185,0.00270977002642479,0.00532729251153167,0.3
"Mutant",300,0.31551696,0.0301868069951141,0.00174283611446044,0.00342977889796583,0.3
"Invader",367,0.344134536784741,0.0672191838607482,0.00350881283591081,0.00689996367724235,0.4
"Mutant",307,0.309741338762215,0.0159641777618002,0.000911123749734441,0.00179286078608026,0.4
"Invader",350,0.338873771428571,0.055212012958793,0.00295120623037038,0.00580438683715991,0.5
"Mutant",374,0.315029344919786,0.0319673126959192,0.00165299038772813,0.00325034822236672,0.5
"Invader",508,0.341280051181102,0.049270559834166,0.00218602759957116,0.00429478791247437,0.6
"Mutant",618,0.309790249190939,0.0255612790246698,0.00102822543693188,0.00201924582956616,0.6
"Invader",171,0.35352483625731,0.0971637601492333,0.0074302984467532,0.0146675332765752,0.7
"Mutant",380,0.337199763157895,0.0575449323522179,0.00295199274327901,0.00580433498511213,0.7
"Invader",302,0.367924695364238,0.0950409697596274,0.0054689932524066,0.0107623034711708,0.8
"Mutant",789,0.340417953105196,0.0714221521703793,0.00254269594874571,0.00499125883150097,0.8
"Invader",420,0.374228533333333,0.0858271462318698,0.00418793591343231,0.00823198206113743,0.9
"Mutant",1098,0.323529317850638,0.0397365678977638,0.00119919327326441,0.00235297170603195,0.9
"Invader",200,0.35724197,0.0645662098597818,0.00456552048273654,0.00900300799384775,1
"Mutant",583,0.321109962264151,0.0345025228937383,0.00142894849490304,0.00280652400175804,1
"Invader",245,0.36894747755102,0.0945861827537334,0.00604288955341617,0.0119028849649115,1.1
"Mutant",984,0.335613781504065,0.0705480488369302,0.00224898965452409,0.00441337278037635,1.1
"Invader",146,0.35540502739726,0.101742004894188,0.00842022823686406,0.0166422406183016,1.2
"Mutant",422,0.317418523696682,0.0337150340284893,0.00164122217748907,0.00322601058904433,1.2
"Invader",166,0.362350831325301,0.0733301224460948,0.00569152130866462,0.0112375993764705,1.3
"Mutant",717,0.326553108786611,0.0455565687804383,0.00170134123768243,0.00334021386148111,1.3
"Invader",390,0.409490102564103,0.130236057619016,0.00659475912822772,0.0129658310439577,1.4
"Mutant",2373,0.336227346396966,0.0638409717492092,0.00131054102278059,0.00256992455348034,1.4
"Invader",168,0.368466797619048,0.0791887539422667,0.00610954500630778,0.0120618972666092,1.5
"Mutant",756,0.324968958994709,0.0432173411397444,0.00157179950085403,0.00308561692625825,1.5
"Invader",65,0.343306138461538,0.0442547682395203,0.00548912843289583,0.0109657946467544,1.6
"Mutant",384,0.31198084375,0.0211695887299163,0.00108030605110142,0.00212407311713326,1.6
"Invader",96,0.3842868125,0.110604850370879,0.0112885602702307,0.0224106256046077,1.7
"Mutant",729,0.329842364883402,0.0540421761991175,0.00200156208144879,0.00392952258418542,1.7
"Invader",282,0.41708459929078,0.142074892430749,0.00846043672464153,0.0166538797640833,1.8
"Mutant",2491,0.347130006021678,0.0818549762640017,0.00164005428467357,0.00321601058901567,1.8
"Invader",64,0.3511394375,0.0690082854383362,0.00862603567979203,0.0172377568201589,1.9
"Mutant",408,0.319325041666667,0.0357671758637515,0.00177073906503541,0.00348093609711662,1.9
"Invader",251,0.410309836653386,0.109613152830822,0.00691872085727192,0.0136264096129265,2
"Mutant",2118,0.332430727573182,0.0559453715210064,0.00121562937037205,0.00238395276228568,2
"Invader",238,0.41927668907563,0.107260263959779,0.00695265024879168,0.0136968879260578,2.1
"Mutant",2366,0.332818075655114,0.0496284702303213,0.00102028973753611,0.00200075508106532,2.1
"Invader",124,0.419046588709677,0.117876509363088,0.0105856230330097,0.020953591737354,2.2
"Mutant",1027,0.330528608568647,0.0520572397599563,0.00162441097449085,0.00318754725568296,2.2
"Invader",139,0.405578050359712,0.144516993028819,0.0122577713637682,0.0242373347349438,2.3
"Mutant",1398,0.342724685264664,0.0710791353832675,0.00190102816222094,0.00372917765334253,2.3
"Invader",108,0.400077037037037,0.104367625148505,0.0100427794123619,0.019908638897409,2.4
"Mutant",1391,0.339478510424155,0.0637143242908193,0.00170833688002113,0.00335119682276219,2.4
"Invader",142,0.393100929577465,0.0885614344882642,0.00743191048865648,0.0146923778657361,2.5
"Mutant",1689,0.328560880994671,0.0478458823914307,0.00116420575990673,0.00228343865831651,2.5
"Invader",44,0.376132477272727,0.0795462318141889,0.0119920456551953,0.0241842649256163,2.6
"Mutant",518,0.324346924710425,0.0382985041708106,0.00168273966591577,0.00330584824639326,2.6
"Invader",59,0.409904593220339,0.160677138352051,0.0209183816615687,0.0418726903119851,2.7
"Mutant",842,0.33516880760095,0.0753169816664044,0.0025955945976072,0.00509460388567226,2.7
"Invader",162,0.414386925925926,0.125876115242097,0.00988976163078957,0.0195303812939796,2.8
"Mutant",2336,0.339404494006849,0.0639344410188993,0.00132281299679354,0.00259401044476943,2.8
"Invader",43,0.390161023255814,0.111924335700825,0.0170683011798023,0.0344452263091534,2.9
"Mutant",618,0.337634690938511,0.0695982416040983,0.00279965186069124,0.00549800183975845,2.9
"Invader",133,0.42107477443609,0.119367357184286,0.0103504625450241,0.0204742379736911,3
"Mutant",2828,0.346536343705799,0.0659981450381991,0.00124105785232431,0.00243347056287132,3
"Invader",89,0.402524471910112,0.120590413101642,0.0127825582236832,0.02540264840454,3.1
"Mutant",1809,0.339495379215036,0.0627853384640849,0.00147617877419468,0.00289519539703044,3.1
"Invader",129,0.463740821705426,0.166728196240283,0.0146795991489794,0.0290460949233895,3.2
"Mutant",3407,0.350774555033754,0.0805436610833221,0.00137989264445309,0.00270550131355784,3.2
"Invader",96,0.45170246875,0.144335378083929,0.0147311678390548,0.0292450657352914,3.3
"Mutant",1895,0.340142492348285,0.0580321489965173,0.0013331040448054,0.002614506703191,3.3
"Invader",168,0.43683880952381,0.130868044974503,0.0100966888712778,0.019933599600712,3.4
"Mutant",2954,0.341341379485443,0.0645687916754256,0.00118800266180246,0.00232939718867456,3.4
"Invader",82,0.457180524390244,0.164377339822936,0.0181524404887704,0.0361176625778718,3.5
"Mutant",2463,0.336365969955339,0.0566269203292384,0.00114101337988612,0.00223744509056157,3.5
"Invader",51,0.406440941176471,0.104496746475364,0.0146324712935176,0.0293901835491476,3.6
"Mutant",1001,0.324276752247752,0.0412137343064246,0.00130264155486461,0.00255622443141931,3.6
"Invader",94,0.453544212765957,0.133145971708059,0.0137329584073464,0.0272709337216443,3.7
"Mutant",3470,0.345194455043228,0.0668397118778906,0.00113467067724433,0.00222468987100973,3.7
"Invader",90,0.431171244444444,0.122972325072594,0.012962421213201,0.0257560548446587,3.8
"Mutant",3171,0.335822901292967,0.0530374487061436,0.000941855989138068,0.00184670892039821,3.8
"Invader",32,0.38749975,0.0945692040704379,0.0167176313724053,0.034095833975919,3.9
"Mutant",911,0.329579642151482,0.0452079966011477,0.00149780774916078,0.00293955897656905,3.9
"Invader",30,0.439319166666667,0.15639133131812,0.0285530199870662,0.0583974828499553,4
"Mutant",915,0.34034941420765,0.0590179961162314,0.00195107476772748,0.00382910685529334,4
"Invader",60,0.43568035,0.119339495415792,0.0154066626096719,0.0308286606737188,4.1
"Mutant",1425,0.33422885122807,0.0529451180930325,0.00140255044125703,0.00275128684280627,4.1
"Invader",45,0.478575955555556,0.204629425503536,0.0305043537081757,0.0614774853428206,4.2
"Mutant",1106,0.341827301084991,0.069809001645691,0.00209910355247705,0.00411867868312578,4.2
"Invader",77,0.454738181818182,0.158838854930889,0.0181013674721129,0.0360519977913202,4.3
"Mutant",2373,0.340850105351875,0.0604153403357208,0.00124021893379456,0.00243202542632919,4.3
"Invader",80,0.458097075,0.159470988561491,0.0178293985431292,0.0354885300784483,4.4
"Mutant",3639,0.345707849134378,0.0726736665071175,0.00120471978791969,0.00236199322783412,4.4
"Invader",70,0.467539757142857,0.143083960683618,0.0171018043345938,0.034117166147359,4.5
"Mutant",2308,0.341684281195841,0.0615241900663022,0.00128064277271797,0.00251133126660532,4.5
"Invader",106,0.508792650943396,0.18387416447612,0.017859437640841,0.0354119657356497,4.6
"Mutant",5693,0.351924794835763,0.0734552200627142,0.000973536126668287,0.00190850157419855,4.6
"Invader",67,0.468709402985075,0.143910510982816,0.0175814671638026,0.0351025317722266,4.7
"Mutant",3451,0.350714975369458,0.0699742700686948,0.00119114846991565,0.00233542743518745,4.7
"Invader",58,0.425259275862069,0.116763124000747,0.0153317493020955,0.0307012984079553,4.8
"Mutant",2696,0.344723837537092,0.064424140977323,0.00124076259524312,0.00243294266249265,4.8
"Invader",95,0.446616684210526,0.132849027255487,0.01363002260597,0.0270627293973251,4.9
"Mutant",4185,0.350023054480287,0.069174522204665,0.00106929721806429,0.00209639048563089,4.9
"Invader",26,0.427239807692308,0.13177100328434,0.0258424198874057,0.0532234600545506,5
"Mutant",1875,0.335397501866667,0.0514705648735956,0.0011886617794045,0.00233123994407744,5
"Invader",1998,0.34225548048048,0.0580276837059587,0.00129818770964328,0.00254594421516505,0.1
"Mutant",1626,0.34676527798278,0.0672101895933981,0.00166676683312417,0.00326923799103484,0.1
"Invader",713,0.340009270687237,0.0565122938929752,0.0021164020386318,0.00415513508734777,0.2
"Mutant",441,0.320204705215419,0.0411931215544448,0.00196157721687833,0.00385522524842191,0.2
"Invader",827,0.352690320435308,0.0657971612410831,0.00228799147524464,0.00449096147334515,0.3
"Mutant",815,0.332941500613497,0.0524004213036563,0.00183550670117605,0.00360288414235611,0.3
"Invader",206,0.335015990291262,0.0486416368063402,0.00338902342321595,0.00668181044030195,0.4
"Mutant",222,0.311359081081081,0.0218975760030163,0.00146966907289337,0.00289635954094906,0.4
"Invader",331,0.367145930513595,0.099503549572127,0.00546920971592566,0.0107589127209229,0.5
"Mutant",703,0.340341567567568,0.0586175781307075,0.00221080383092186,0.00434057954172335,0.5
"Invader",437,0.339563528604119,0.0501740412176212,0.0024001498866752,0.00471730223561227,0.6
"Mutant",583,0.314231259005146,0.026007798315104,0.00107713294974305,0.00211554124401344,0.6
"Invader",271,0.34339989298893,0.0588807636535213,0.00357675166923867,0.00704186942022447,0.7
"Mutant",407,0.316870506142506,0.0327312351137753,0.00162242708961408,0.00318940640053195,0.7
"Invader",170,0.368459588235294,0.10362045008003,0.00794732573399898,0.0156888192871128,0.8
"Mutant",412,0.337203225728155,0.073361682873846,0.00361427070155022,0.00710476231731527,0.8
"Invader",369,0.365811891598916,0.0733364984215787,0.00381774561407859,0.00750733434521604,0.9
"Mutant",977,0.326557316274309,0.0463018592374158,0.0014813277153443,0.0029069538883398,0.9
"Invader",273,0.370879501831502,0.0839492565671512,0.00508084014215172,0.0100027711525065,1
"Mutant",729,0.32120036351166,0.0407739644002182,0.00151014682963771,0.00296476243604798,1
"Invader",158,0.363373018987342,0.09189241833093,0.00731056827636948,0.0144397552354165,1.1
"Mutant",452,0.322344699115044,0.04313911671789,0.00202909336700774,0.00398765121561313,1.1
"Invader",265,0.40755941509434,0.116788162951429,0.00717423982050704,0.0141260100292731,1.2
"Mutant",1347,0.342662599109131,0.0686067286489596,0.00186931681955529,0.00366709115243864,1.2
"Invader",313,0.380669118210863,0.0821146589303371,0.00464139494126331,0.009132392429423,1.3
"Mutant",1216,0.330019490131579,0.0566454558567411,0.00162441985322585,0.00318697917426454,1.3
"Invader",137,0.370737072992701,0.0939931865010027,0.00803037986603313,0.0158805642439356,1.4
"Mutant",706,0.325307890934844,0.0414158765328275,0.00155870707524987,0.00306026352330781,1.4
"Invader",176,0.357408903409091,0.0639707117545592,0.00482197382867843,0.00951670763949762,1.5
"Mutant",689,0.317725641509434,0.0327954440305883,0.00124940691251425,0.00245310805125934,1.5
"Invader",144,0.371792701388889,0.0920644851786177,0.00767204043155147,0.0151652624632497,1.6
"Mutant",951,0.33618429232387,0.0615969953038102,0.00199741942623695,0.00391986420137704,1.6
"Invader",91,0.36346843956044,0.0857921857084132,0.00899346473873605,0.017867087429164,1.7
"Mutant",444,0.320152765765766,0.0351300674131242,0.00166719921882456,0.00327660232634114,1.7
"Invader",161,0.397596416149068,0.1108823868565,0.00873875629502372,0.0172581834395091,1.8
"Mutant",1219,0.330950120590648,0.0608185281829555,0.00174194345425409,0.00341754249418913,1.8
"Invader",376,0.433884816489362,0.139444952806975,0.00719132435043345,0.0141403741398831,1.9
"Mutant",3544,0.342573757054176,0.0591692789332823,0.00099391540100084,0.00194870410482823,1.9
"Invader",142,0.384658985915493,0.0917428593241922,0.00769888973016977,0.0152201775350954,2
"Mutant",1031,0.320178617846751,0.0324187761930906,0.00100964170972441,0.00198118945934513,2
"Invader",271,0.433411642066421,0.139809815256275,0.00849284144880353,0.0167206130085834,2.1
"Mutant",3000,0.340736106666667,0.0636682208175684,0.00116241735793341,0.00227921601770452,2.1
